Delay (Days),Bugs Found,Bugs Fixed,Bug Fix Ratio,Team Size,Hours Worked,Budget (USD),Risk Factor,Critical Issues Found,Critical Issue Ratio,Feature Delivery Ratio,Team Skill Level,Resource Utilization Rate,Client Involvement,Complexity Score
32.3,26,18,0.6923076923076923,8,1961,160707,3,3,0.11538461538461539,0.7368421052631579,Medium,50,Low,High
50.0,71,9,0.1267605633802817,14,480,150328,3,14,0.19718309859154928,0.9655172413793104,High,56,Low,Medium
50.0,92,86,0.9347826086956522,19,919,105851,3,9,0.09782608695652174,0.1111111111111111,High,50,High,High
50.0,62,39,0.6290322580645161,16,1079,132445,3,28,0.45161290322580644,0.9444444444444444,Low,58,Low,High
50.0,41,17,0.4146341463414634,14,1795,57031,5,20,0.4878048780487805,0.7,High,88,High,High
43.099999999999994,36,33,0.9166666666666666,17,430,113198,8,16,0.4444444444444444,0.6470588235294118,Medium,91,Low,Low
43.8,91,76,0.8351648351648352,18,948,193224,3,4,0.04395604395604396,1.0,Medium,70,Low,Medium
29.8,70,9,0.12857142857142856,17,1237,125101,9,1,0.014285714285714285,0.9761904761904762,Low,66,Low,Low
50.0,63,54,0.8571428571428571,7,834,70715,9,25,0.3968253968253968,0.0,High,84,High,Low
50.0,36,9,0.25,7,835,164684,4,17,0.4722222222222222,0.76,High,90,High,High
11.299999999999999,17,7,0.4117647058823529,10,444,53320,3,1,0.058823529411764705,0.96875,Medium,89,High,Low
50.0,99,1,0.010101010101010102,16,459,120454,2,10,0.10101010101010101,0.8611111111111112,High,83,High,Medium
33.099999999999994,13,5,0.38461538461538464,7,1216,169327,9,6,0.46153846153846156,0.875,High,54,Medium,High
50.0,56,3,0.05357142857142857,8,667,183385,1,15,0.26785714285714285,0.9512195121951219,Medium,60,Medium,Low
17.7,15,0,0.0,18,659,134358,4,3,0.2,0.0,Medium,74,Low,Low
50.0,63,40,0.6349206349206349,10,657,185207,1,17,0.2698412698412698,0.0,Medium,57,High,High
50.0,61,4,0.06557377049180328,5,955,102604,5,28,0.45901639344262296,0.8823529411764706,Medium,70,Low,High
50.0,82,38,0.4634146341463415,12,508,51671,7,39,0.47560975609756095,0.65,Medium,87,Medium,Low
29.9,13,3,0.23076923076923078,17,1938,130612,2,4,0.3076923076923077,0.6296296296296297,High,50,Medium,Low
33.5,36,33,0.9166666666666666,6,674,186251,7,7,0.19444444444444445,0.7741935483870968,Low,59,High,Medium
50.0,99,47,0.47474747474747475,7,1412,198850,1,29,0.29292929292929293,0.1,Low,82,Low,High
50.0,65,16,0.24615384615384617,15,1127,121291,4,15,0.23076923076923078,0.8260869565217391,Medium,75,High,High
21.5,19,6,0.3157894736842105,15,1032,81650,9,2,0.10526315789473684,0.9761904761904762,Low,56,Low,Medium
35.3,55,49,0.8909090909090909,14,1892,60572,4,6,0.10909090909090909,0.8787878787878788,Medium,66,Low,Low
29.799999999999997,51,9,0.17647058823529413,14,732,95578,1,2,0.0392156862745098,0.94,Medium,75,High,Low
50.0,61,54,0.8852459016393442,8,224,66166,4,14,0.22950819672131148,0.8,Low,56,Medium,Low
36.3,26,6,0.23076923076923078,13,1864,69657,1,13,0.5,0.8333333333333334,High,90,High,Low
25.0,18,6,0.3333333333333333,10,1375,163549,7,7,0.3888888888888889,0.9230769230769231,Medium,57,Low,Medium
50.0,73,3,0.0410958904109589,13,1113,88962,1,24,0.3287671232876712,0.875,Low,72,Low,Low
50.0,88,79,0.8977272727272727,6,379,123341,7,39,0.4431818181818182,0.5,Medium,81,Medium,High
21.6,27,13,0.48148148148148145,16,1182,192742,8,3,0.1111111111111111,0.8260869565217391,Low,90,High,Low
50.0,54,36,0.6666666666666666,12,260,123644,1,16,0.2962962962962963,0.76,Medium,61,Low,Medium
50.0,70,67,0.9571428571428572,13,1292,64656,4,22,0.3142857142857143,0.9285714285714286,Low,56,Low,High
50.0,83,49,0.5903614457831325,5,1640,142191,10,22,0.26506024096385544,0.875,Low,87,Medium,High
50.0,82,18,0.21951219512195122,7,315,110980,10,36,0.43902439024390244,0.5882352941176471,High,69,Low,Medium
40.099999999999994,38,1,0.02631578947368421,10,1843,134826,1,16,0.42105263157894735,1.0,Medium,89,Low,Low
16.5,12,2,0.16666666666666666,17,1400,76484,6,4,0.3333333333333333,0.96,Low,83,Medium,Low
28.2,48,20,0.4166666666666667,16,657,95967,7,4,0.08333333333333333,0.6,High,81,High,Medium
50.0,49,46,0.9387755102040817,17,1942,198762,1,22,0.4489795918367347,0.9130434782608695,Low,96,Low,High
29.2,33,20,0.6060606060606061,12,910,133759,3,7,0.21212121212121213,0.8,Low,81,Low,Medium
50.0,91,11,0.12087912087912088,11,711,67771,6,45,0.4945054945054945,0.7872340425531915,High,71,Medium,Low
19.400000000000002,42,6,0.14285714285714285,20,975,142073,9,0,0.0,0.25,Medium,96,Medium,Low
50.0,58,6,0.10344827586206896,19,350,58758,5,26,0.4482758620689655,0.7428571428571429,High,98,High,Low
15.6,12,5,0.4166666666666667,7,892,176546,1,2,0.16666666666666666,0.9090909090909091,Medium,60,Medium,Low
50.0,65,21,0.3230769230769231,13,1552,123799,5,27,0.4153846153846154,1.0,Low,71,Low,Low
24.3,40,6,0.15,5,1075,72971,5,1,0.025,0.7,High,81,Low,Low
50.0,94,80,0.851063829787234,14,367,174143,2,38,0.40425531914893614,0.9142857142857143,Low,51,Low,Low
50.0,49,25,0.5102040816326531,10,959,149993,6,15,0.30612244897959184,0.7222222222222222,Medium,55,High,High
26.2,33,28,0.8484848484848485,6,509,75350,2,1,0.030303030303030304,0.6666666666666666,Medium,66,Low,Medium
50.0,95,44,0.4631578947368421,18,1296,174472,10,34,0.35789473684210527,0.7096774193548387,Low,85,Low,Medium
46.1,40,30,0.75,9,446,167713,3,9,0.225,0.4,High,52,High,High
28.799999999999997,31,13,0.41935483870967744,9,1908,117603,6,6,0.1935483870967742,1.0,Medium,55,High,Medium
30.4,18,2,0.1111111111111111,5,1810,186986,7,6,0.3333333333333333,0.85,High,70,Medium,High
21.8,24,13,0.5416666666666666,8,1809,124997,9,2,0.08333333333333333,0.35714285714285715,High,87,Low,Low
36.0,54,26,0.48148148148148145,10,764,155637,3,8,0.14814814814814814,0.6551724137931034,Medium,86,High,Medium
50.0,89,77,0.8651685393258427,6,1727,174575,5,43,0.48314606741573035,0.8775510204081632,Low,75,Medium,High
38.89999999999999,57,1,0.017543859649122806,12,475,128769,8,10,0.17543859649122806,0.8333333333333334,Medium,81,High,High
50.0,51,17,0.3333333333333333,18,1717,176998,9,23,0.45098039215686275,0.7096774193548387,High,55,Low,Medium
31.799999999999997,57,52,0.9122807017543859,9,1798,187438,10,1,0.017543859649122806,0.9459459459459459,Low,69,High,High
17.5,13,2,0.15384615384615385,11,761,146561,8,1,0.07692307692307693,1.0,Low,52,Medium,Low
45.1,74,50,0.6756756756756757,10,1982,174408,10,7,0.0945945945945946,1.0,Low,73,Medium,High
50.0,80,44,0.55,17,301,92705,10,22,0.275,0.7333333333333333,High,94,Low,Medium
24.900000000000002,37,14,0.3783783783783784,5,1170,84685,3,7,0.1891891891891892,0.9375,Medium,91,Medium,High
50.0,86,1,0.011627906976744186,18,971,141412,8,14,0.16279069767441862,0.5714285714285714,Medium,95,High,High
41.8,42,13,0.30952380952380953,5,1247,148102,9,14,0.3333333333333333,0.5833333333333334,High,89,Medium,High
50.0,92,76,0.8260869565217391,13,1511,135232,5,38,0.41304347826086957,0.8260869565217391,High,56,Medium,Low
50.0,43,41,0.9534883720930233,17,1552,133777,3,20,0.46511627906976744,0.875,Low,83,Low,Low
15.4,13,10,0.7692307692307693,11,902,108291,9,3,0.23076923076923078,0.8260869565217391,Medium,75,Medium,High
50.0,91,60,0.6593406593406593,14,399,173412,3,42,0.46153846153846156,0.7037037037037037,Medium,60,High,High
33.4,43,35,0.813953488372093,14,1061,136852,6,5,0.11627906976744186,0.8958333333333334,High,55,Low,Medium
45.3,43,37,0.8604651162790697,7,1167,100998,9,9,0.20930232558139536,0.9705882352941176,Medium,53,High,High
29.4,25,21,0.84,15,1038,199265,8,6,0.24,0.8947368421052632,Medium,53,Low,Low
34.7,28,10,0.35714285714285715,15,1499,65207,1,13,0.4642857142857143,0.96,Low,81,Medium,High
50.0,67,35,0.5223880597014925,18,1497,162567,7,13,0.19402985074626866,0.4,Low,81,Low,Low
50.0,64,61,0.953125,15,1750,189207,4,24,0.375,1.0,High,62,High,Medium
7.299999999999999,12,10,0.8333333333333334,8,985,181946,10,0,0.0,0.9333333333333333,Low,94,Medium,Medium
32.9,49,10,0.20408163265306123,15,1088,85072,6,2,0.04081632653061224,0.42857142857142855,Medium,79,High,High
50.0,72,45,0.625,11,1703,55744,10,12,0.16666666666666666,0.6,Low,64,Low,High
46.900000000000006,74,21,0.28378378378378377,6,1416,62572,2,7,0.0945945945945946,0.6428571428571429,Low,74,High,Medium
41.3,93,2,0.021505376344086023,13,1171,90141,4,3,0.03225806451612903,0.9795918367346939,Medium,78,Medium,Low
50.0,98,87,0.8877551020408163,13,1475,85956,7,40,0.40816326530612246,0.2,Medium,92,Low,High
34.0,23,16,0.6956521739130435,11,1793,118942,9,11,0.4782608695652174,0.9772727272727273,Medium,57,Low,Medium
37.5,35,22,0.6285714285714286,15,680,50717,1,13,0.37142857142857144,0.9130434782608695,Low,85,Medium,Low
50.0,95,11,0.11578947368421053,8,724,110597,8,7,0.07368421052631578,0.7560975609756098,Medium,59,Low,High
50.0,47,16,0.3404255319148936,15,1072,80382,2,14,0.2978723404255319,0.875,Low,52,Medium,Medium
22.8,15,0,0.0,13,1999,74366,6,2,0.13333333333333333,0.7872340425531915,Low,71,Medium,Medium
37.0,53,11,0.20754716981132076,18,1528,93720,2,3,0.05660377358490566,0.8,Medium,67,Medium,High
34.6,26,22,0.8461538461538461,19,571,149549,6,11,0.4230769230769231,0.75,Low,76,High,Medium
50.0,88,3,0.03409090909090909,7,735,132375,1,43,0.48863636363636365,0.46153846153846156,Medium,57,Medium,Medium
50.0,100,86,0.86,8,1086,115162,8,33,0.33,0.7804878048780488,Low,92,Medium,High
50.0,54,42,0.7777777777777778,10,1235,173021,8,21,0.3888888888888889,0.8695652173913043,Low,85,High,Low
42.9,31,4,0.12903225806451613,17,1025,111603,2,15,0.4838709677419355,0.88,Medium,67,Low,High
50.0,68,56,0.8235294117647058,5,410,155759,7,28,0.4117647058823529,0.3,Medium,70,Low,Medium
18.7,14,8,0.5714285714285714,11,1540,169592,6,0,0.0,0.1,High,90,Medium,High
31.8,56,52,0.9285714285714286,16,1666,168628,2,1,0.017857142857142856,0.631578947368421,Medium,85,High,High
23.6,22,21,0.9545454545454546,16,1637,77871,1,3,0.13636363636363635,0.0,Medium,90,Medium,High
26.599999999999998,31,31,1.0,8,1945,152995,4,4,0.12903225806451613,0.88,Low,66,High,Low
50.0,68,24,0.35294117647058826,19,1136,182172,3,21,0.3088235294117647,0.45454545454545453,Low,90,High,High
50.0,73,0,0.0,10,1696,83654,2,33,0.4520547945205479,0.0,Medium,87,Medium,High
50.0,59,42,0.711864406779661,13,1014,139878,5,19,0.3220338983050847,0.8837209302325582,High,74,Medium,High
41.199999999999996,67,17,0.2537313432835821,15,1657,195118,4,8,0.11940298507462686,0.7096774193548387,High,97,High,Medium
36.9,35,13,0.37142857142857144,15,1654,80252,6,9,0.2571428571428571,0.8958333333333334,High,58,High,High
50.0,81,61,0.7530864197530864,14,1997,160726,1,37,0.4567901234567901,0.7560975609756098,High,76,High,High
28.900000000000002,76,13,0.17105263157894737,10,786,115683,3,1,0.013157894736842105,0.9310344827586207,Low,92,Low,Low
24.0,17,9,0.5294117647058824,12,1720,197133,7,3,0.17647058823529413,1.0,Medium,78,Low,High
40.7,40,32,0.8,15,1330,64103,1,9,0.225,0.7959183673469388,Low,74,Medium,Medium
48.6,42,12,0.2857142857142857,11,1789,100724,5,19,0.4523809523809524,0.9090909090909091,High,95,High,High
30.7,67,22,0.3283582089552239,18,771,195908,5,4,0.05970149253731343,0.875,High,82,Low,Medium
25.5,26,5,0.19230769230769232,9,860,63331,10,9,0.34615384615384615,1.0,Medium,79,High,Low
50.0,94,38,0.40425531914893614,12,576,186473,2,31,0.32978723404255317,0.8048780487804879,Medium,54,High,Medium
50.0,74,20,0.2702702702702703,15,878,144580,5,26,0.35135135135135137,0.7948717948717948,Medium,55,Medium,Low
50.0,37,33,0.8918918918918919,12,1515,113917,1,15,0.40540540540540543,0.75,Low,57,High,Medium
50.0,97,41,0.422680412371134,16,1253,183361,8,24,0.24742268041237114,0.5,Medium,84,High,Medium
50.0,72,5,0.06944444444444445,5,1483,67163,4,18,0.25,0.9347826086956522,Medium,82,Low,Low
50.0,95,80,0.8421052631578947,7,1729,90305,1,13,0.1368421052631579,0.875,Low,63,High,High
32.7,68,42,0.6176470588235294,12,729,156858,7,2,0.029411764705882353,0.9,Low,61,Medium,High
50.0,67,51,0.7611940298507462,7,1748,61931,2,27,0.40298507462686567,1.0,Medium,93,Low,High
31.9,55,32,0.5818181818181818,17,1009,58079,8,3,0.05454545454545454,0.5652173913043478,Medium,88,Low,Medium
30.9,30,17,0.5666666666666667,16,222,195103,9,7,0.23333333333333334,0.5384615384615384,High,68,High,Low
16.9,28,3,0.10714285714285714,14,630,140138,4,0,0.0,0.0,High,75,High,High
35.8,62,57,0.9193548387096774,10,1574,198712,1,9,0.14516129032258066,0.8666666666666667,Low,89,Medium,Low
50.0,80,59,0.7375,20,877,143621,3,35,0.4375,0.5555555555555556,High,54,Medium,Low
50.0,95,83,0.8736842105263158,19,872,130130,10,15,0.15789473684210525,0.6363636363636364,High,54,Low,Medium
34.2,29,18,0.6206896551724138,12,1658,164327,5,9,0.3103448275862069,0.8214285714285714,Medium,60,Low,Medium
50.0,56,8,0.14285714285714285,8,559,71488,5,21,0.375,0.7307692307692307,Medium,78,Medium,Medium
22.400000000000002,27,17,0.6296296296296297,5,1864,156203,10,3,0.1111111111111111,0.5238095238095238,Low,96,Low,Low
47.1,37,2,0.05405405405405406,17,657,126283,3,17,0.4594594594594595,0.6190476190476191,High,80,High,Low
50.0,69,64,0.927536231884058,10,1750,184777,3,32,0.463768115942029,0.4,Medium,82,Low,High
50.0,67,20,0.29850746268656714,16,282,107362,8,11,0.16417910447761194,0.7804878048780488,High,59,High,High
31.8,39,4,0.10256410256410256,17,1161,169182,1,8,0.20512820512820512,0.8928571428571429,Low,92,Low,High
21.1,15,10,0.6666666666666666,10,971,149226,6,1,0.06666666666666667,0.84,High,67,High,Medium
43.2,85,83,0.9764705882352941,16,1197,176382,10,4,0.047058823529411764,0.8947368421052632,Medium,64,High,Medium
18.7,10,8,0.8,11,507,98996,3,1,0.1,0.9393939393939394,Low,54,High,High
50.0,56,38,0.6785714285714286,20,1582,175518,8,22,0.39285714285714285,0.16666666666666666,Low,76,Medium,High
42.199999999999996,36,10,0.2777777777777778,9,1489,184386,1,13,0.3611111111111111,0.5,Low,58,High,High
43.8,83,18,0.21686746987951808,5,1999,124305,2,3,0.03614457831325301,0.7333333333333333,Low,83,Medium,High
43.900000000000006,37,28,0.7567567567567568,10,1476,183904,5,15,0.40540540540540543,0.9428571428571428,Low,76,High,Low
43.0,31,21,0.6774193548387096,8,233,103044,9,14,0.45161290322580644,0.7906976744186046,Low,64,Medium,Medium
40.2,74,53,0.7162162162162162,8,390,176416,3,9,0.12162162162162163,0.9767441860465116,Low,80,High,High
34.5,87,69,0.7931034482758621,18,669,176385,7,0,0.0,0.7916666666666666,Medium,83,Medium,Medium
50.0,54,37,0.6851851851851852,12,1959,71972,5,25,0.46296296296296297,0.8163265306122449,Low,77,Low,Medium
50.0,86,69,0.8023255813953488,8,1264,51885,7,26,0.3023255813953488,0.8571428571428571,Low,95,High,Low
50.0,93,26,0.27956989247311825,13,735,190536,7,44,0.4731182795698925,0.76,Medium,56,Low,Medium
50.0,82,46,0.5609756097560976,20,566,147049,9,39,0.47560975609756095,0.5454545454545454,Medium,98,Low,Medium
50.0,81,61,0.7530864197530864,8,1731,110233,8,16,0.19753086419753085,0.625,Medium,99,High,Medium
50.0,99,20,0.20202020202020202,6,529,152001,1,6,0.06060606060606061,0.5555555555555556,Medium,100,Medium,High
31.5,21,4,0.19047619047619047,7,1447,59897,7,7,0.3333333333333333,0.8604651162790697,Low,54,Medium,Low
50.0,61,39,0.639344262295082,20,1099,52807,4,20,0.32786885245901637,0.8947368421052632,High,88,Low,Low
50.0,94,66,0.7021276595744681,10,1580,59453,6,18,0.19148936170212766,1.0,High,82,High,High
30.1,40,0,0.0,11,1260,54028,2,5,0.125,0.6,Medium,72,High,Medium
26.9,21,17,0.8095238095238095,11,1131,155894,10,4,0.19047619047619047,0.775,Medium,72,Medium,Low
15.5,10,4,0.4,15,439,184555,5,1,0.1,0.7419354838709677,Low,85,Low,High
50.0,78,73,0.9358974358974359,19,1595,170775,10,16,0.20512820512820512,0.8571428571428571,Medium,86,Medium,Low
9.4,13,7,0.5384615384615384,15,1044,142562,9,0,0.0,0.9523809523809523,Medium,90,Low,High
50.0,78,1,0.01282051282051282,7,1335,96788,8,16,0.20512820512820512,0.8,Low,75,High,High
30.1,50,22,0.44,11,680,113453,5,6,0.12,0.9024390243902439,Low,97,High,Low
33.0,36,14,0.3888888888888889,20,1457,51736,9,6,0.16666666666666666,0.55,Medium,59,Low,Low
18.3,15,15,1.0,13,1014,108220,10,5,0.3333333333333333,0.8863636363636364,Medium,86,Medium,Medium
35.9,26,1,0.038461538461538464,10,1136,81553,9,8,0.3076923076923077,0.78125,High,52,High,Medium
30.599999999999998,68,40,0.5882352941176471,16,1454,118078,3,0,0.0,0.0,Low,74,High,Low
50.0,80,33,0.4125,18,631,159862,6,15,0.1875,0.6818181818181818,High,71,Medium,Low
50.0,56,54,0.9642857142857143,12,1867,76180,5,12,0.21428571428571427,0.6818181818181818,Low,86,Low,High
33.6,40,35,0.875,10,1063,180966,3,13,0.325,0.896551724137931,Low,97,Low,Medium
50.0,90,66,0.7333333333333333,17,402,92819,1,34,0.37777777777777777,0.72,Medium,66,High,High
37.2,37,16,0.43243243243243246,16,1347,196143,5,15,0.40540540540540543,0.9777777777777777,Medium,97,Medium,Medium
49.6,54,1,0.018518518518518517,10,1798,124608,6,13,0.24074074074074073,0.5833333333333334,High,88,Low,High
50.0,51,43,0.8431372549019608,9,1978,93928,6,16,0.3137254901960784,0.8055555555555556,Low,74,High,Medium
38.099999999999994,63,51,0.8095238095238095,14,1654,120116,10,4,0.06349206349206349,0.8,Medium,64,Medium,Medium
50.0,92,50,0.5434782608695652,10,576,56055,3,17,0.18478260869565216,0.8484848484848485,High,87,High,Medium
28.3,40,16,0.4,6,253,154074,9,2,0.05,0.8888888888888888,Medium,56,Low,Low
16.3,20,3,0.15,12,1710,124494,8,4,0.2,0.9545454545454546,Low,91,Medium,Medium
50.0,90,16,0.17777777777777778,20,1156,191710,5,8,0.08888888888888889,0.9473684210526315,Low,52,High,Medium
47.6,80,56,0.7,18,1272,189928,5,8,0.1,0.8367346938775511,Low,87,High,Medium
50.0,54,30,0.5555555555555556,9,821,52767,1,17,0.3148148148148148,0.9473684210526315,Medium,69,Medium,Medium
50.0,76,17,0.2236842105263158,14,218,162836,5,22,0.2894736842105263,0.6956521739130435,High,50,High,Medium
36.1,86,29,0.3372093023255814,12,534,152163,7,0,0.0,0.875,Low,76,High,Medium
32.8,38,16,0.42105263157894735,13,783,189445,5,2,0.05263157894736842,0.6875,Low,83,High,High
38.699999999999996,62,12,0.1935483870967742,19,757,178973,4,4,0.06451612903225806,0.875,Medium,57,High,Medium
35.099999999999994,51,1,0.0196078431372549,9,1664,164928,1,4,0.0784313725490196,0.0,Low,61,Low,Medium
29.5,39,5,0.1282051282051282,16,1149,58319,6,4,0.10256410256410256,0.0,Low,71,Medium,Medium
13.7,20,4,0.2,13,1873,150028,1,0,0.0,0.7272727272727273,Low,84,Medium,Low
35.5,25,24,0.96,19,1705,74631,9,11,0.44,0.7,Medium,65,High,Low
50.0,95,26,0.2736842105263158,8,718,176151,5,30,0.3157894736842105,0.6551724137931034,Medium,70,Low,High
23.0,35,23,0.6571428571428571,5,542,122377,10,1,0.02857142857142857,0.9361702127659575,Low,65,High,Medium
32.6,25,12,0.48,9,960,73456,4,12,0.48,1.0,Low,87,High,Medium
16.9,30,15,0.5,16,1520,90348,9,2,0.06666666666666667,0.8125,Medium,98,High,Low
23.4,23,4,0.17391304347826086,11,243,149029,6,7,0.30434782608695654,0.7368421052631579,High,100,High,Medium
25.0,27,8,0.2962962962962963,11,1360,98923,9,0,0.0,0.8055555555555556,High,68,High,High
50.0,54,20,0.37037037037037035,9,1120,127508,5,23,0.42592592592592593,0.8823529411764706,High,85,Low,Low
50.0,79,46,0.5822784810126582,16,1789,112596,6,29,0.3670886075949367,0.0,High,74,High,Low
26.7,18,17,0.9444444444444444,14,860,157427,6,6,0.3333333333333333,0.5294117647058824,High,81,High,Low
29.6,24,3,0.125,8,1194,100231,2,8,0.3333333333333333,0.9787234042553191,Low,58,Low,Low
22.9,14,9,0.6428571428571429,6,950,107861,10,6,0.42857142857142855,0.851063829787234,High,89,High,High
20.4,19,0,0.0,18,1883,146749,1,3,0.15789473684210525,0.8478260869565217,Low,79,High,Low
50.0,88,34,0.38636363636363635,8,1685,110559,9,33,0.375,0.8571428571428571,Medium,54,Low,High
38.5,59,12,0.2033898305084746,18,1728,77659,10,6,0.1016949152542373,0.7368421052631579,Low,86,High,Low
50.0,55,43,0.7818181818181819,17,1233,138476,3,14,0.2545454545454545,0.7959183673469388,Medium,56,Low,Low
50.0,78,76,0.9743589743589743,18,1891,134790,10,28,0.358974358974359,0.8148148148148148,High,70,Medium,Medium
44.6,40,36,0.9,19,1013,50051,1,17,0.425,0.6666666666666666,High,97,Medium,Medium
26.299999999999997,46,38,0.8260869565217391,15,244,122340,9,0,0.0,0.9473684210526315,Medium,50,Medium,Low
50.0,75,71,0.9466666666666667,9,742,146228,10,36,0.48,0.9512195121951219,Low,52,Medium,Medium
30.299999999999997,41,14,0.34146341463414637,15,1823,176493,3,8,0.1951219512195122,0.9583333333333334,High,75,High,Low
50.0,72,12,0.16666666666666666,18,1053,81598,4,19,0.2638888888888889,0.0,Medium,55,Low,Medium
42.3,93,77,0.8279569892473119,15,1305,198088,3,0,0.0,0.7777777777777778,Medium,53,Medium,High
50.0,51,32,0.6274509803921569,7,654,163229,5,22,0.43137254901960786,0.8947368421052632,Low,93,High,Medium
